Country_OW,City_ID_OW,City_Name_OW,Local_date_time_OW,Temparature_OW,Pressure_OW,Humidity_percent_OW,Clouds_all_OW,Wind_Speed_OW,Rain_3h_OW,Snow_3h_OW,Weather_Description_OW
IN,1264527,Chennai,2018-03-14 21:00:00,300.21,1022.55,100,0,3.77,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-15 00:00:00,299.26,1023.18,100,0,3.63,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-15 03:00:00,300.12,1025.13,100,0,3.83,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-15 06:00:00,302.52,1024.31,89,0,3.91,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-15 09:00:00,302.714,1021.64,84,0,4.8,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-15 12:00:00,301.908,1021.36,86,0,5.17,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-15 15:00:00,300.485,1023.39,96,0,4.82,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-15 18:00:00,299.824,1023.66,100,0,3.86,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-15 21:00:00,299.239,1021.61,100,0,3.16,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-16 00:00:00,298.875,1021.56,100,0,3.07,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-16 03:00:00,300.224,1023.45,98,0,3.26,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-16 06:00:00,302.15,1023.21,90,8,3.64,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-16 09:00:00,302.712,1020.94,85,0,4.28,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-16 12:00:00,301.811,1020.67,87,0,4.31,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-16 15:00:00,300.409,1022.13,96,32,4.35,0.0,0.0,scattered clouds
IN,1264527,Chennai,2018-03-16 18:00:00,299.678,1022.86,100,0,3.36,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-16 21:00:00,298.965,1021.62,100,0,2.06,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-17 00:00:00,298.538,1021.4,100,8,1.06,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-17 03:00:00,300.112,1023.33,99,0,1.51,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-17 06:00:00,301.919,1023.35,92,0,1.81,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-17 09:00:00,302.219,1021.23,87,0,2.97,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-17 12:00:00,301.619,1020.8,89,0,3.06,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-17 15:00:00,300.236,1022.91,99,0,2.28,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-17 18:00:00,299.709,1023.86,99,0,1.67,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-17 21:00:00,299.344,1022.4,100,0,1.21,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-18 00:00:00,299.088,1022.11,100,0,1.31,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-18 03:00:00,301.031,1024.15,95,0,0.58,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-18 06:00:00,302.891,1024.6,88,0,2.85,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-18 09:00:00,302.746,1022.69,85,0,4.01,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-18 12:00:00,302.071,1022.14,88,0,4.11,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-18 15:00:00,300.518,1024.08,98,0,4.23,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-18 18:00:00,299.909,1024.91,100,0,3.72,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-18 21:00:00,299.148,1023.41,100,0,1.81,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-19 00:00:00,298.663,1023.6,100,0,0.72,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-19 03:00:00,300.379,1025.95,99,0,0.72,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-19 06:00:00,302.114,1025.89,92,0,1.61,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-19 09:00:00,302.413,1023.34,87,0,2.66,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-19 12:00:00,301.92,1022.84,88,0,3.31,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-19 15:00:00,300.614,1024.83,98,0,2.67,0.0,0.0,clear sky
IN,1264527,Chennai,2018-03-19 18:00:00,300.03,1025.28,99,0,2.06,0.0,0.0,clear sky
CN,1791247,Wuhan,2018-03-14 21:00:00,289.98,1020.53,97,88,2.87,1.815,0.0,light rain
CN,1791247,Wuhan,2018-03-15 00:00:00,290.45,1021.64,99,92,2.48,0.535,0.0,light rain
CN,1791247,Wuhan,2018-03-15 03:00:00,293.28,1022.61,100,80,1.83,1.1575,0.0,light rain
CN,1791247,Wuhan,2018-03-15 06:00:00,295.4,1020.99,98,64,1.86,0.0,0.0,broken clouds
CN,1791247,Wuhan,2018-03-15 09:00:00,294.014,1021.07,97,48,2.45,3.035,0.0,moderate rain
CN,1791247,Wuhan,2018-03-15 12:00:00,289.458,1024.03,100,92,5.42,4.225,0.0,moderate rain
CN,1791247,Wuhan,2018-03-15 15:00:00,287.485,1026.55,95,92,10.42,2.535,0.0,light rain
CN,1791247,Wuhan,2018-03-15 18:00:00,284.424,1028.68,94,92,9.81,0.11,0.0,light rain
CN,1791247,Wuhan,2018-03-15 21:00:00,282.889,1030.2,99,92,8.99,0.425,0.0,light rain
CN,1791247,Wuhan,2018-03-16 00:00:00,281.6,1033.07,100,92,9.22,0.37,0.0,light rain
CN,1791247,Wuhan,2018-03-16 03:00:00,282.524,1034.23,99,88,8.11,0.15,0.0,light rain
CN,1791247,Wuhan,2018-03-16 06:00:00,283.95,1032.29,94,92,6.51,0.01,0.0,light rain
CN,1791247,Wuhan,2018-03-16 09:00:00,284.137,1031.48,91,88,5.65,0.035,0.0,light rain
CN,1791247,Wuhan,2018-03-16 12:00:00,283.036,1032.18,90,76,4.89,0.015,0.0,light rain
CN,1791247,Wuhan,2018-03-16 15:00:00,282.284,1031.85,94,92,2.85,0.075,0.0,light rain
CN,1791247,Wuhan,2018-03-16 18:00:00,282.503,1031.37,100,88,1.51,0.46,0.0,light rain
CN,1791247,Wuhan,2018-03-16 21:00:00,282.315,1029.89,100,68,2.41,0.13,0.0,light rain
CN,1791247,Wuhan,2018-03-17 00:00:00,282.963,1029.91,100,56,3.41,0.02,0.0,light rain
CN,1791247,Wuhan,2018-03-17 03:00:00,286.262,1029.65,100,68,3.91,0.01,0.0,light rain
CN,1791247,Wuhan,2018-03-17 06:00:00,287.219,1027.49,100,92,3.46,0.52,0.0,light rain
CN,1791247,Wuhan,2018-03-17 09:00:00,286.594,1025.45,99,100,3.67,1.67,0.0,light rain
CN,1791247,Wuhan,2018-03-17 12:00:00,285.919,1026.55,98,100,2.26,3.89,0.0,moderate rain
CN,1791247,Wuhan,2018-03-17 15:00:00,284.186,1027.12,100,100,5.68,3.95,0.0,moderate rain
CN,1791247,Wuhan,2018-03-17 18:00:00,283.209,1027.18,100,100,4.97,6.97,0.0,moderate rain
CN,1791247,Wuhan,2018-03-17 21:00:00,282.069,1026.86,100,92,5.51,1.99,0.0,light rain
CN,1791247,Wuhan,2018-03-18 00:00:00,281.188,1028.19,100,92,6.16,2.7,0.0,light rain
CN,1791247,Wuhan,2018-03-18 03:00:00,281.831,1028.61,100,92,5.75,1.45,0.0,light rain
CN,1791247,Wuhan,2018-03-18 06:00:00,281.791,1027.68,100,92,6,5.8,0.0,moderate rain
CN,1791247,Wuhan,2018-03-18 09:00:00,281.596,1026.75,100,100,4.96,4.78,0.0,moderate rain
CN,1791247,Wuhan,2018-03-18 12:00:00,281.321,1027.73,100,100,4.51,2.93,0.0,light rain
CN,1791247,Wuhan,2018-03-18 15:00:00,281.218,1028.3,100,100,5.08,3.71,0.0,moderate rain
CN,1791247,Wuhan,2018-03-18 18:00:00,281.109,1027.99,100,100,5.29,1.22,0.0,light rain
CN,1791247,Wuhan,2018-03-18 21:00:00,281.048,1026.98,100,92,5.51,0.13,0.0,light rain
CN,1791247,Wuhan,2018-03-19 00:00:00,281.463,1027.65,100,92,6.72,0.07,0.0,light rain
CN,1791247,Wuhan,2018-03-19 03:00:00,283.979,1028.95,98,92,6.62,0.03,0.0,light rain
CN,1791247,Wuhan,2018-03-19 06:00:00,285.414,1027.67,96,44,7.06,0.0,0.0,scattered clouds
CN,1791247,Wuhan,2018-03-19 09:00:00,284.713,1027.23,91,88,6.46,0.0,0.0,overcast clouds
CN,1791247,Wuhan,2018-03-19 12:00:00,282.77,1029.16,94,48,5.26,0.14,0.0,light rain
CN,1791247,Wuhan,2018-03-19 15:00:00,281.064,1030.51,95,12,4.52,0.0,0.0,few clouds
CN,1791247,Wuhan,2018-03-19 18:00:00,280.03,1030.63,99,0,4.46,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-14 21:00:00,285.01,966.78,86,0,1.62,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-15 00:00:00,284.91,967.82,89,0,2.03,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-15 03:00:00,293.57,968.38,84,0,1.63,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-15 06:00:00,295.97,966.85,74,0,1.71,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-15 09:00:00,296.164,964.57,61,0,1.75,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-15 12:00:00,291.208,964.61,66,0,1.24,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-15 15:00:00,288.085,966.17,74,0,1.22,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-15 18:00:00,287.474,966.34,78,0,2.56,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-15 21:00:00,289.289,965.11,74,56,4.66,0.0,0.0,broken clouds
CN,1814906,Chongqing,2018-03-16 00:00:00,288.975,966.52,83,68,4.74,1.2,0.0,light rain
CN,1814906,Chongqing,2018-03-16 03:00:00,290.424,967.11,86,88,4.06,1.435,0.0,light rain
CN,1814906,Chongqing,2018-03-16 06:00:00,293.2,965.33,75,44,4.76,0.03,0.0,light rain
CN,1814906,Chongqing,2018-03-16 09:00:00,293.612,963.07,60,8,5.55,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-16 12:00:00,290.736,963.44,59,36,5.76,0.0,0.0,scattered clouds
CN,1814906,Chongqing,2018-03-16 15:00:00,290.009,963.52,61,32,5.53,0.0,0.0,scattered clouds
CN,1814906,Chongqing,2018-03-16 18:00:00,290.203,961.9,64,68,5.39,0.0,0.0,broken clouds
CN,1814906,Chongqing,2018-03-16 21:00:00,290.015,960.58,65,24,5.21,0.0,0.0,few clouds
CN,1814906,Chongqing,2018-03-17 00:00:00,290.513,961.41,67,20,4.91,0.0,0.0,few clouds
CN,1814906,Chongqing,2018-03-17 03:00:00,295.112,962.37,66,24,4.41,0.0,0.0,few clouds
CN,1814906,Chongqing,2018-03-17 06:00:00,295.494,961.43,62,92,2.81,0.305,0.0,light rain
CN,1814906,Chongqing,2018-03-17 09:00:00,296.119,959.71,61,48,0.97,0.05,0.0,light rain
CN,1814906,Chongqing,2018-03-17 12:00:00,293.494,960.9,64,68,0.86,0.0,0.0,broken clouds
CN,1814906,Chongqing,2018-03-17 15:00:00,291.336,962.68,68,88,0.83,0.02,0.0,light rain
CN,1814906,Chongqing,2018-03-17 18:00:00,290.359,962.82,72,100,0.77,0.0,0.0,overcast clouds
CN,1814906,Chongqing,2018-03-17 21:00:00,288.844,963.39,80,100,0.26,0.55,0.0,light rain
CN,1814906,Chongqing,2018-03-18 00:00:00,287.738,965.36,91,92,0.21,0.99,0.0,light rain
CN,1814906,Chongqing,2018-03-18 03:00:00,288.231,967.09,95,92,0.9,0.65,0.0,light rain
CN,1814906,Chongqing,2018-03-18 06:00:00,288.841,966.64,96,92,1.05,0.6,0.0,light rain
CN,1814906,Chongqing,2018-03-18 09:00:00,288.646,965.55,95,100,1.66,0.35,0.0,light rain
CN,1814906,Chongqing,2018-03-18 12:00:00,288.071,967.26,97,92,1.61,0.81,0.0,light rain
CN,1814906,Chongqing,2018-03-18 15:00:00,287.468,969.61,100,92,2.08,2.58,0.0,light rain
CN,1814906,Chongqing,2018-03-18 18:00:00,286.659,969.55,100,92,2.07,3.27,0.0,moderate rain
CN,1814906,Chongqing,2018-03-18 21:00:00,284.498,970.08,100,92,2.96,3.06,0.0,moderate rain
CN,1814906,Chongqing,2018-03-19 00:00:00,282.963,972.61,100,92,2.57,2.76,0.0,light rain
CN,1814906,Chongqing,2018-03-19 03:00:00,283.679,974.47,100,92,2.27,1.83,0.0,light rain
CN,1814906,Chongqing,2018-03-19 06:00:00,285.814,973.36,98,76,1.86,0.11,0.0,light rain
CN,1814906,Chongqing,2018-03-19 09:00:00,286.813,971.39,93,80,1.31,0.03,0.0,light rain
CN,1814906,Chongqing,2018-03-19 12:00:00,285.12,972.18,96,44,1.16,0.02,0.0,light rain
CN,1814906,Chongqing,2018-03-19 15:00:00,282.914,973.35,95,0,1.17,0.0,0.0,clear sky
CN,1814906,Chongqing,2018-03-19 18:00:00,281.18,972.35,94,0,1.16,0.0,0.0,clear sky
CN,1815286,Chengdu,2018-03-14 21:00:00,284.88,963.13,86,0,0.07,0.0,0.0,clear sky
CN,1815286,Chengdu,2018-03-15 00:00:00,284.95,964.66,84,0,1.33,0.0,0.0,clear sky
CN,1815286,Chengdu,2018-03-15 03:00:00,293.73,965.46,74,0,1.98,0.0,0.0,clear sky
CN,1815286,Chengdu,2018-03-15 06:00:00,296.95,963.04,67,0,1.86,0.0,0.0,clear sky
CN,1815286,Chengdu,2018-03-15 09:00:00,298.064,960.35,55,8,1.9,0.0,0.0,clear sky
CN,1815286,Chengdu,2018-03-15 12:00:00,294.558,961.53,54,36,0.32,0.19,0.0,light rain
CN,1815286,Chengdu,2018-03-15 15:00:00,290.435,963.49,70,48,0.87,0.285,0.0,light rain
CN,1815286,Chengdu,2018-03-15 18:00:00,289.274,963.34,75,92,1.16,0.0,0.0,overcast clouds
CN,1815286,Chengdu,2018-03-15 21:00:00,288.439,963.33,91,92,1.46,1.465,0.0,light rain
CN,1815286,Chengdu,2018-03-16 00:00:00,288.275,963.35,92,76,1.79,0.735,0.0,light rain
CN,1815286,Chengdu,2018-03-16 03:00:00,291.474,963.79,84,80,1.44,0.05,0.0,light rain
CN,1815286,Chengdu,2018-03-16 06:00:00,293.45,961.04,84,44,2.79,0.175,0.0,light rain
CN,1815286,Chengdu,2018-03-16 09:00:00,292.987,959.01,75,36,3.78,0.015,0.0,light rain
CN,1815286,Chengdu,2018-03-16 12:00:00,290.836,960.04,75,64,3.74,0.005,0.0,light rain
CN,1815286,Chengdu,2018-03-16 15:00:00,288.909,960.85,94,100,3.28,1.275,0.0,light rain
CN,1815286,Chengdu,2018-03-16 18:00:00,288.053,959.79,99,100,3.26,4.315,0.0,moderate rain
CN,1815286,Chengdu,2018-03-16 21:00:00,287.515,958.96,99,92,3.96,0.85,0.0,light rain
CN,1815286,Chengdu,2018-03-17 00:00:00,286.738,960.27,99,92,4.51,0.07,0.0,light rain
CN,1815286,Chengdu,2018-03-17 03:00:00,288.462,962.05,100,56,4.36,0.02,0.0,light rain
CN,1815286,Chengdu,2018-03-17 06:00:00,290.844,960.78,93,56,3.66,0.0,0.0,broken clouds
CN,1815286,Chengdu,2018-03-17 09:00:00,291.144,959.22,82,80,4.42,0.0,0.0,broken clouds
CN,1815286,Chengdu,2018-03-17 12:00:00,289.269,961.46,77,68,4.41,0.0,0.0,broken clouds
CN,1815286,Chengdu,2018-03-17 15:00:00,287.286,963.41,87,80,3.13,0.32,0.0,light rain
CN,1815286,Chengdu,2018-03-17 18:00:00,286.659,963.39,89,92,2.02,0.25,0.0,light rain
CN,1815286,Chengdu,2018-03-17 21:00:00,286.369,962.66,89,100,0.26,0.02,0.0,light rain
CN,1815286,Chengdu,2018-03-18 00:00:00,286.688,963.99,91,88,1.36,0.04,0.0,light rain
CN,1815286,Chengdu,2018-03-18 03:00:00,288.081,965.71,92,92,1.45,0.06,0.0,light rain
CN,1815286,Chengdu,2018-03-18 06:00:00,289.691,964.69,86,64,1.75,0.02,0.0,light rain
CN,1815286,Chengdu,2018-03-18 09:00:00,290.496,964.01,77,88,1.71,0.02,0.0,light rain
CN,1815286,Chengdu,2018-03-18 12:00:00,288.421,966.77,79,80,2.21,0.52,0.0,light rain
CN,1815286,Chengdu,2018-03-18 15:00:00,286.918,969.77,82,92,0.43,1.13,0.0,light rain
CN,1815286,Chengdu,2018-03-18 18:00:00,285.159,969.95,95,92,0.89,1.72,0.0,light rain
CN,1815286,Chengdu,2018-03-18 21:00:00,284.648,969.35,99,92,1.69,0.66,0.0,light rain
CN,1815286,Chengdu,2018-03-19 00:00:00,284.513,970.01,96,80,2.47,0.39,0.0,light rain
CN,1815286,Chengdu,2018-03-19 03:00:00,288.379,970.83,97,80,2.32,0.0,0.0,broken clouds
CN,1815286,Chengdu,2018-03-19 06:00:00,291.314,968.9,92,44,2.26,0.0,0.0,scattered clouds
CN,1815286,Chengdu,2018-03-19 09:00:00,292.913,966.6,75,0,2.71,0.0,0.0,clear sky
CN,1815286,Chengdu,2018-03-19 12:00:00,289.02,966.99,69,0,2.01,0.0,0.0,clear sky
CN,1815286,Chengdu,2018-03-19 15:00:00,285.214,968.09,76,0,0.62,0.0,0.0,clear sky
CN,1815286,Chengdu,2018-03-19 18:00:00,283.13,968.05,78,0,1.21,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-14 21:00:00,298.06,1021.25,96,0,3.82,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-15 00:00:00,297.58,1022.21,97,0,3.13,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-15 03:00:00,300.92,1023.99,84,0,2.33,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-15 06:00:00,302.99,1023.02,73,0,4.21,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-15 09:00:00,303.064,1020.5,69,0,4.45,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-15 12:00:00,301.033,1020.63,79,0,5.07,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-15 15:00:00,299.635,1022.18,92,24,5.27,0.0,0.0,few clouds
BD,1205733,Chittagong,2018-03-15 18:00:00,299.224,1021.63,96,12,4.31,0.0,0.0,few clouds
BD,1205733,Chittagong,2018-03-15 21:00:00,298.339,1020.07,98,0,3.36,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-16 00:00:00,298.075,1021.48,99,56,2.82,0.0,0.0,broken clouds
BD,1205733,Chittagong,2018-03-16 03:00:00,296.924,1023.7,100,24,2.86,2.675,0.0,light rain
BD,1205733,Chittagong,2018-03-16 06:00:00,301.25,1022.72,84,0,2.41,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-16 09:00:00,303.012,1019.97,75,0,1.7,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-16 12:00:00,302.111,1019.94,76,56,2.19,0.0,0.0,broken clouds
BD,1205733,Chittagong,2018-03-16 15:00:00,300.259,1021.15,86,0,3.13,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-16 18:00:00,298.678,1021.48,96,0,1.94,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-16 21:00:00,297.84,1020.73,99,20,2.06,0.0,0.0,few clouds
BD,1205733,Chittagong,2018-03-17 00:00:00,297.438,1021.4,100,32,1.11,0.0,0.0,scattered clouds
BD,1205733,Chittagong,2018-03-17 03:00:00,300.062,1023.41,89,92,2.51,0.0,0.0,overcast clouds
BD,1205733,Chittagong,2018-03-17 06:00:00,301.819,1023.76,77,92,2.66,0.0,0.0,overcast clouds
BD,1205733,Chittagong,2018-03-17 09:00:00,301.944,1021.23,73,44,2.62,0.0,0.0,scattered clouds
BD,1205733,Chittagong,2018-03-17 12:00:00,301.244,1020.96,76,88,1.61,0.0,0.0,overcast clouds
BD,1205733,Chittagong,2018-03-17 15:00:00,299.186,1022.66,89,20,1.18,0.0,0.0,few clouds
BD,1205733,Chittagong,2018-03-17 18:00:00,298.059,1022.72,95,12,1.62,0.0,0.0,few clouds
BD,1205733,Chittagong,2018-03-17 21:00:00,297.094,1022.16,98,0,0.61,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-18 00:00:00,295.863,1023.16,100,20,1.36,0.0,0.0,few clouds
BD,1205733,Chittagong,2018-03-18 03:00:00,299.481,1025.37,86,76,2.23,0.0,0.0,broken clouds
BD,1205733,Chittagong,2018-03-18 06:00:00,302.891,1025,73,0,0.85,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-18 09:00:00,303.696,1022.53,66,0,2.31,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-18 12:00:00,301.771,1022.54,75,0,3.31,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-18 15:00:00,299.618,1024.32,87,0,3.78,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-18 18:00:00,298.359,1024.26,94,0,2.57,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-18 21:00:00,297.498,1023.41,95,0,2.91,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-19 00:00:00,296.888,1023.84,97,0,2.97,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-19 03:00:00,302.329,1025.95,70,0,2.32,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-19 06:00:00,304.614,1024.91,61,0,2.91,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-19 09:00:00,305.013,1022.21,57,0,3.61,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-19 12:00:00,303.02,1021.78,64,0,3.26,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-19 15:00:00,299.764,1023.78,80,0,5.12,0.0,0.0,clear sky
BD,1205733,Chittagong,2018-03-19 18:00:00,297.78,1023.58,89,0,3.91,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-14 21:00:00,288,1029.12,100,0,2.82,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-15 00:00:00,287.29,1028.29,100,12,2.33,0.0,0.0,few clouds
EG,361058,Alexandria,2018-03-15 03:00:00,287.14,1028.21,100,56,2.23,0.0,0.0,broken clouds
EG,361058,Alexandria,2018-03-15 06:00:00,289.38,1030.39,97,92,1.66,0.025,0.0,light rain
EG,361058,Alexandria,2018-03-15 09:00:00,290.114,1031.29,98,92,3.4,0.395,0.0,light rain
EG,361058,Alexandria,2018-03-15 12:00:00,289.933,1030.76,100,92,4.42,0.615,0.0,light rain
EG,361058,Alexandria,2018-03-15 15:00:00,290.635,1029.88,90,0,3.27,0.085,0.0,light rain
EG,361058,Alexandria,2018-03-15 18:00:00,287.574,1030.47,100,0,1.96,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-15 21:00:00,286.189,1030.85,100,0,2.16,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-16 00:00:00,285.625,1030.31,100,0,2.52,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-16 03:00:00,285.124,1030.18,100,0,2.26,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-16 06:00:00,289.1,1031.32,95,32,1.66,0.0,0.0,scattered clouds
EG,361058,Alexandria,2018-03-16 09:00:00,292.262,1031.96,81,0,2.18,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-16 12:00:00,292.861,1031.45,73,0,4.14,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-16 15:00:00,291.459,1031.12,78,0,3.83,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-16 18:00:00,287.778,1031.93,100,0,2.81,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-16 21:00:00,286.065,1032.16,100,0,2.66,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-17 00:00:00,284.988,1031.45,100,0,3.11,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-17 03:00:00,283.887,1031.19,100,0,2.16,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-17 06:00:00,287.569,1032.43,100,0,2.31,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-17 09:00:00,292.869,1032.18,74,0,2.67,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-17 12:00:00,295.394,1030.2,63,0,1.91,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-17 15:00:00,295.686,1028.5,58,0,3.93,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-17 18:00:00,291.909,1028.48,74,0,5.92,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-17 21:00:00,289.344,1028.64,85,0,6.11,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-18 00:00:00,287.488,1027.05,99,64,5.86,0.0,0.0,broken clouds
EG,361058,Alexandria,2018-03-18 03:00:00,286.031,1025.45,100,36,5.05,0.0,0.0,scattered clouds
EG,361058,Alexandria,2018-03-18 06:00:00,287.991,1025.25,99,64,5.4,0.0,0.0,broken clouds
EG,361058,Alexandria,2018-03-18 09:00:00,295.146,1024.07,62,64,3.96,0.0,0.0,broken clouds
EG,361058,Alexandria,2018-03-18 12:00:00,298.321,1021.49,49,80,2.41,0.0,0.0,broken clouds
EG,361058,Alexandria,2018-03-18 15:00:00,298.868,1020.19,45,76,1.58,0.0,0.0,broken clouds
EG,361058,Alexandria,2018-03-18 18:00:00,295.509,1019.97,51,0,3.72,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-18 21:00:00,293.098,1020.25,61,0,6.21,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-19 00:00:00,292.663,1019.14,64,0,6.37,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-19 03:00:00,290.779,1020.35,77,0,4.57,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-19 06:00:00,292.164,1022.89,82,12,6.11,0.0,0.0,few clouds
EG,361058,Alexandria,2018-03-19 09:00:00,294.413,1024.56,74,0,6.46,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-19 12:00:00,294.67,1024.46,71,0,5.36,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-19 15:00:00,293.164,1024.91,73,0,4.57,0.0,0.0,clear sky
EG,361058,Alexandria,2018-03-19 18:00:00,289.43,1026.17,98,0,2.51,0.0,0.0,clear sky
US,5368361,Los Angeles,2018-03-14 21:00:00,289.66,961.51,78,88,1.87,0.0475,0.0,light rain
US,5368361,Los Angeles,2018-03-15 00:00:00,287.07,960.77,81,92,1.98,0.2675,0.0,light rain
US,5368361,Los Angeles,2018-03-15 03:00:00,283.84,960.03,96,92,1.18,1.5125,0.0,light rain
US,5368361,Los Angeles,2018-03-15 06:00:00,283,958.98,98,92,1.51,4.215,0.0,moderate rain
US,5368361,Los Angeles,2018-03-15 09:00:00,281.314,958.57,98,88,0.85,1.565,0.0,light rain
US,5368361,Los Angeles,2018-03-15 12:00:00,280.908,958.94,97,56,0.49,0.305,0.0,light rain
US,5368361,Los Angeles,2018-03-15 15:00:00,280.185,960.74,99,20,0.97,0.105,0.0,light rain
US,5368361,Los Angeles,2018-03-15 18:00:00,283.874,962.21,81,0,1.31,0.005,0.0,light rain
US,5368361,Los Angeles,2018-03-15 21:00:00,285.989,962.11,72,8,1.34,0.0,0.0,clear sky
US,5368361,Los Angeles,2018-03-16 00:00:00,285.375,961.65,63,8,1.49,0.0,0.0,clear sky
US,5368361,Los Angeles,2018-03-16 03:00:00,281.024,962.33,74,0,1.06,0.0,0.0,clear sky
